timestamp,mission,mission_stage,sampling,armed,mode,latitude,longitude,altitude_ft,yaw_deg,pitch_deg,roll_deg,groundspeed_mph,airspeed_mph,vertical_speed_fpm,num_satellites,battery_voltage,battery_current,battery_level,esc_rpm_1,esc_rpm_2,esc_rpm_3,esc_rpm_4,esc_rpm_avg,fc1_pressure_hpa,fc2_pressure_hpa,fc1_temp_c,fc2_temp_c,bmp390l_pressure_hpa,bmp390l_temp_c,sht41_temp_c,sht41_humidity_pct,tmp102_temp_c,sdp811_wind_mph,sdp811_wind_mps,sdp811_dp_pa,sdp811_temp_c,tsl2591_full,tsl2591_ir,tsl2591_visible,as7341_ch0,as7341_ch1,as7341_ch2,as7341_ch3,as7341_ch4,as7341_ch5
1776281225.4252942,mission5,Takeoff,0,0,GUIDED,26.8066707,-80.2735304,0.60367456,179.21642835077833,-0.7168002212668577,-0.8482919555945542,0.08607299002014102,0.08611569793090225,,16,16.384,0.01,100,,,,,,1020.82763671875,1020.0859985351562,46.45,43.25,1019.2257741683787,32.84716023155488,33.49164568551156,38.03006027313649,,0.0,0.0,0.0,31.19,11127,4349,6778,43003,23407,65535,65535,65535,65535
1776281225.4506905,mission5,Takeoff,0,0,GUIDED,26.8066707,-80.2735304,0.60367456,179.2164556715407,-0.7147542590196713,-0.8500785840427388,0.08607299002014102,0.08611569793090225,,16,16.384,0.01,100,,,,,,1020.82763671875,1020.0859985351562,46.45,43.25,1019.2257741683787,32.84716023155488,33.49164568551156,38.03006027313649,,0.0,0.0,0.0,31.19,11127,4349,6778,43003,23407,65535,65535,65535,65535
1776281225.4794683,mission5,Takeoff,0,0,GUIDED,26.8066707,-80.2735304,0.60367456,179.21636004887242,-0.7135844821592356,-0.8505650750397552,0.08607299002014102,0.08611569793090225,,16,16.384,0.01,100,,,,,,1020.82763671875,1020.0859985351562,46.45,43.25,1019.2600933100584,32.851779595948756,33.51567864499886,38.057526512550545,,0.0,0.0,0.0,31.19,11127,4349,6778,43003,23407,65535,65535,65535,65535
1776281225.5034635,mission5,Takeoff,0,0,GUIDED,26.8066707,-80.2735304,0.60367456,179.21601853934285,-0.7128319338943545,-0.8505938899063109,0.08607299002014102,0.08611569793090225,,16,16.384,0.01,100,,,,,,1020.82763671875,1020.0859985351562,46.45,43.25,1019.2600933100584,32.851779595948756,33.51567864499886,38.057526512550545,,0.0,0.0,0.0,31.225,11127,4349,6778,43003,23407,65535,65535,65535,65535
1776281225.5266283,mission5,Takeoff,0,0,GUIDED,26.8066707,-80.2735304,0.60367456,179.2152398976155,-0.7117458802295226,-0.8512891286032644,0.08607299002014102,0.08611569793090225,,16,16.384,0.01,100,,,,,,1020.82763671875,1020.0859985351562,46.45,43.25,1019.2600933100584,32.851779595948756,33.51567864499886,38.057526512550545,,0.0,0.0,0.0,31.225,11134,4354,6780,43003,23407,65535,65535,65535,65535
1776281225.5518208,mission5,Takeoff,0,0,GUIDED,26.8066707,-80.2735305,0.01968504,179.21518525609076,-0.7118433171671722,-0.8512533768243897,0.08607299002014102,0.08611569793090225,,16,16.384,0.01,100,,,,,,1020.82763671875,1020.0859985351562,46.45,43.25,1019.2600933100584,32.851779595948756,33.51567864499886,38.057526512550545,,0.0,0.0,0.0,31.225,11134,4354,6780,43003,23407,65535,65535,65535,65535
1776281225.5852551,mission5,Takeoff,0,0,GUIDED,26.8066707,-80.2735305,0.01968504,179.21487106732357,-0.711728644670453,-0.8516051850006899,0.08607299002014102,0.08611569793090225,,16,16.384,0.01,100,,,,,,1020.82763671875,1020.0859985351562,46.45,43.25,1019.2232626113043,32.856398957083,33.531700617990396,38.059052414740215,,0.0,0.0,0.0,31.21,11134,4354,6780,43003,23407,65535,65535,65535,65535
1776281225.6168005,mission5,Takeoff,0,0,GUIDED,26.8066707,-80.2735305,0.01968504,179.2143929539822,-0.7113279579427361,-0.8514586560681675,0.08535374713666738,0.0853763802460581,,16,16.384,0.01,100,,,,,,1020.803466796875,1020.0655517578125,46.44,43.25,1019.2232626113043,32.856398957083,33.531700617990396,38.059052414740215,,0.0,0.0,0.0,31.21,11134,4354,6780,43003,23407,65535,65535,65535,65535
1776281225.644372,mission5,Takeoff,0,0,GUIDED,26.8066707,-80.2735305,0.01968504,179.2142563501704,-0.7103975045573052,-0.8520496276368804,0.08535374713666738,0.0853763802460581,,16,16.358,0.0,99,,,,,,1020.803466796875,1020.0655517578125,46.44,43.25,1019.2232626113043,32.856398957083,33.531700617990396,38.059052414740215,,0.0,0.0,0.0,31.21,11134,4354,6780,43003,23407,65535,65535,65535,65535
1776281225.672505,mission5,Takeoff,0,0,GUIDED,26.8066707,-80.2735305,0.01968504,179.21381921797257,-0.7083957784663681,-0.8514869373260834,0.08535374713666738,0.0853763802460581,,16,16.358,0.0,99,,,,,,1020.803466796875,1020.0655517578125,46.44,43.25,1019.1733157632962,32.86563766957261,33.531700617990396,38.08194094758526,,0.0,0.0,0.0,31.22,11134,4354,6780,43003,23407,65535,65535,65535,65535
1776281225.710499,mission5,Takeoff,0,0,GUIDED,26.8066707,-80.2735305,0.01968504,179.21339574615592,-0.707650700722446,-0.8531263965113778,0.08535374713666738,0.0853763802460581,,16,16.358,0.0,99,,,,,,1020.803466796875,1020.0655517578125,46.44,43.25,1019.1733157632962,32.86563766957261,33.531700617990396,38.08194094758526,,0.0,0.0,0.0,31.22,11134,4354,6780,43003,23407,65535,65535,65535,65535
1776281225.7338324,mission5,Takeoff,0,0,GUIDED,26.8066707,-80.2735306,0.02296588,179.21354601034892,-0.7068387084550776,-0.8537834288297129,0.08535374713666738,0.0853763802460581,,16,16.358,0.0,99,,,,,,1020.803466796875,1020.0655517578125,46.44,43.25,1019.1733157632962,32.86563766957261,33.531700617990396,38.08194094758526,,0.0,0.0,0.0,31.22,11134,4354,6780,43003,23407,65535,65535,65535,65535
1776281225.762287,mission5,Takeoff,0,0,GUIDED,26.8066707,-80.2735306,0.02296588,179.21355967073012,-0.7058594298790939,-0.8544329372662253,0.08535374713666738,0.0853763802460581,,16,16.358,0.0,99,,,,,,1020.803466796875,1020.0655517578125,46.44,43.25,1019.1733157632962,32.86563766957261,33.531700617990396,38.08194094758526,,0.0,0.0,0.0,31.22,11134,4354,6780,43003,23407,65535,65535,65535,65535
1776281225.7854843,mission5,Takeoff,0,0,GUIDED,26.8066707,-80.2735306,0.02296588,179.21290397243337,-0.7058465165500079,-0.85502513613481,0.08535374713666738,0.0853763802460581,,16,16.358,0.0,99,,,,,,1020.803466796875,1020.0655517578125,46.44,43.25,1019.228838629044,32.8794957138598,33.545052262149994,38.020904859998474,,0.0,0.0,0.0,31.215,11134,4354,6780,43003,23407,65535,65535,65535,65535
1776281225.8350575,mission5,Takeoff,0,0,GUIDED,26.8066707,-80.2735306,0.02296588,179.2119887268942,-0.704392913253998,-0.8572483631721783,0.08535374713666738,0.0853763802460581,,16,16.358,0.0,99,,,,,,1020.803466796875,1020.0655517578125,46.44,43.25,1019.228838629044,32.8794957138598,33.545052262149994,38.020904859998474,,0.0,0.0,0.0,31.215,11134,4354,6780,43003,23407,65535,65535,65535,65535
1776281225.8619351,mission5,Takeoff,0,0,GUIDED,26.8066707,-80.2735306,0.02296588,179.21146963240926,-0.70363305455075,-0.8572234436486941,0.08180449892126024,0.0818513317912072,,16,16.358,0.0,99,,,,,,1020.8556518554688,1020.0806884765625,46.46,43.26,1019.228838629044,32.8794957138598,33.545052262149994,38.020904859998474,,0.0,0.0,0.0,31.215,11134,4354,6780,43003,23407,65535,65535,65535,65535
1776281225.8869576,mission5,Takeoff,0,1,GUIDED,26.8066707,-80.2735306,0.02296588,179.21133302859744,-0.703239838343992,-0.8578098795439676,0.08180449892126024,0.0818513317912072,,16,16.358,0.0,99,,,,,,1020.8556518554688,1020.0806884765625,46.46,43.26,1019.2263240754818,32.88873439375311,33.54238193331808,38.04684519722286,,0.0,0.0,0.0,31.18,11134,4354,6780,43003,23407,65535,65535,65535,65535
1776281226.0035899,mission5,Takeoff,0,1,GUIDED,26.8066707,-80.2735307,0.03937008,179.21033582077115,-0.7031597970480037,-0.8536087253610026,0.08180449892126024,0.0818513317912072,,16,16.352,0.0,99,,,,,,1020.8556518554688,1020.0806884765625,46.46,43.26,1019.2369257265591,32.893353728810325,33.545052262149994,38.03158617532616,,0.0,0.0,0.0,31.2,11134,4354,6780,43003,23407,65535,65535,65535,65535
1776281226.040223,mission5,Takeoff,0,1,GUIDED,26.8066707,-80.2735307,0.03937008,179.21063634915717,-0.7038969773840551,-0.8508259563038127,0.08180449892126024,0.0818513317912072,,16,16.352,0.0,99,,,,,,1020.8556518554688,1020.0806884765625,46.46,43.26,1019.2369257265591,32.893353728810325,33.545052262149994,38.03158617532616,,0.0,0.0,0.0,31.2,11129,4354,6775,43003,23407,65535,65535,65535,65535
1776281226.0665705,mission5,Takeoff,0,1,GUIDED,26.8066707,-80.2735307,0.03937008,179.211073481355,-0.7039193355860678,-0.8502964564504187,0.08180449892126024,0.0818513317912072,,16,16.352,0.0,99,,,,,,1020.8556518554688,1020.0806884765625,46.46,43.26,1019.2369257265591,32.893353728810325,33.545052262149994,38.03158617532616,,0.0,0.0,0.0,31.2,11129,4354,6775,43003,23407,65535,65535,65535,65535
1776281226.1040504,mission5,Takeoff,0,1,GUIDED,26.8066707,-80.2735307,0.03937008,179.21059536801363,-0.7043911523454862,-0.8488977081225929,0.09177055864572525,0.09207107233896852,,16,16.352,0.0,99,,,,,,1020.869873046875,1020.1024169921875,46.45,43.27,1019.2581290173479,32.902592389145866,33.574425879301145,38.03006027313649,,0.0,0.0,0.0,31.2,11129,4354,6775,43003,23407,65535,65535,65535,65535
1776281226.141894,mission5,Takeoff,0,1,GUIDED,26.8066707,-80.2735308,0.0656168,179.21051340572652,-0.7062036608127071,-0.8485173518840569,0.09177055864572525,0.09207107233896852,,16,16.352,0.0,99,,,,,,1020.869873046875,1020.1024169921875,46.45,43.27,1019.2581290173479,32.902592389145866,33.574425879301145,38.03006027313649,,0.0,0.0,0.0,31.2,11129,4354,6775,43003,23407,65535,65535,65535,65535
1776281226.1656978,mission5,Takeoff,0,1,GUIDED,26.8066707,-80.2735308,0.0656168,179.2103085000088,-0.7074991025078443,-0.8484467021001313,0.09177055864572525,0.09207107233896852,,16,16.352,0.0,99,,,,,,1020.869873046875,1020.1024169921875,46.45,43.27,1019.2581290173479,32.902592389145866,33.574425879301145,38.03006027313649,,0.0,0.0,0.0,31.2,11129,4354,6775,43003,23407,65535,65535,65535,65535
